member,num_magnet_schools,num_charter_schools,TOTFRL,FRELCH,pct_participating,popu_tot,meanic_hh,hh_ratio_married,hh_ratio_female,highschool,bachelorplus,employ,gini,y,t_cluster,t_median,z_cluster,z_median,countyid,funding,hh_ratio_black,score
746.0,-0.148113116,-0.182243202,331.6,283.8,1.0,-0.037016152000000004,-0.227672321,-0.878886308,0.453032757,0.320546906,-0.140185286,0.261816386,-0.045959640999999996,-0.28571428600000004,0,1,0,1,29021,-0.476576203,-0.266147597,-0.28571428600000004
691.3333332999999,-0.148113116,-0.182243202,375.3333333,317.3333333,1.0,-0.18042977699999999,-0.794569194,-0.42814418600000004,0.842602863,-0.420052607,-0.579999219,-0.652475376,0.7249615070000001,-0.46428571399999996,0,1,0,1,29023,-0.476576203,-0.239687244,-0.46428571399999996
173.66666669999998,-0.148113116,-0.182243202,77.0,64.0,1.0,-0.2843915,-0.463214015,0.091310741,-0.590473316,0.560154445,-0.402239402,0.189113581,-0.771863495,-0.261904762,0,1,0,0,29025,-0.476576203,-0.577018942,-0.261904762
424.0,-0.148113116,-0.182243202,184.5,147.5,1.0,-0.174376115,-0.134289791,-0.141985431,0.010939682,-0.043522122,0.012815273,-0.008379174,-1.1910870390000001,-0.294642857,0,1,0,1,29027,-0.476576203,-0.33761449600000004,-0.294642857
440.25,-0.148113116,-0.182243202,257.5,216.0,1.0,-0.174185303,-0.031648045,1.65849521,-0.825624644,0.384465593,0.069315189,-0.763955948,-0.020637413,-0.611607143,0,1,0,0,29029,-0.476576203,-0.577338598,-0.611607143
626.0,-0.148113116,-0.182243202,256.25,205.25,1.0,-0.072137856,0.0005012980000000001,-0.499817974,-0.28435342,0.6020926520000001,0.901358586,0.383881366,0.33668735200000005,-0.267857143,0,1,0,1,29031,-0.476576203,-0.107455253,-0.267857143
273.0,-0.148113116,-0.182243202,124.0,90.0,1.0,-0.28481313199999997,-0.313151982,0.143183908,-0.37373165700000005,-0.050632749000000005,-0.43627511399999996,-0.284867366,0.739029411,-0.33928571399999996,0,1,0,0,29033,-0.476576203,-0.492224011,-0.33928571399999996
234.0,-0.148113116,-0.182243202,159.5,131.5,1.0,-0.292981114,-0.66751023,-0.7026104000000001,0.259472091,-1.006559386,-0.9345753859999999,-0.459391238,0.553333076,-0.544642857,0,1,0,0,29035,-0.476576203,-0.588438198,-0.544642857
795.8571429,-0.148113116,-0.182243202,237.1428571,197.28571430000002,1.0,0.001340123,0.927893083,1.156550682,-0.400426241,0.935309976,0.470553891,0.92185418,-1.146069746,-0.089285714,0,1,0,1,29037,-0.476576203,-0.369215467,-0.089285714
345.0,-0.148113116,-0.182243202,254.0,239.0,1.0,-0.269569722,-1.101319766,-0.69060918,-0.194073265,-0.359351961,-0.8043766170000001,-0.998453852,0.401399711,-0.053571429000000004,0,1,0,0,29039,-0.476576203,-0.588438198,-0.053571429000000004
220.0,-0.148113116,-0.182243202,85.0,74.0,1.0,-0.288884813,-0.385036572,0.874713126,-1.394401396,0.364135243,-0.519363471,0.146135869,0.460484909,0.107142857,0,1,0,0,29041,-0.476576203,-0.42709647799999995,0.107142857
719.8333332999999,-0.148113116,-0.182243202,215.16666669999998,172.16666669999998,1.0,-0.056703632999999996,0.292264146,1.1966336340000001,-0.250943262,0.851413205,0.7428386859999999,0.597184564,-1.101052452,-0.12797619,0,1,0,0,29043,-0.476576203,-0.573635236,-0.12797619
294.0,-0.148113116,-0.182243202,120.0,99.0,1.0,-0.291282272,-0.254453949,0.554896934,-0.925994907,-0.121730815,-0.856949725,0.457537915,0.446417004,-0.17857142899999998,0,1,0,0,29045,-0.476576203,-0.573084424,-0.17857142899999998
1310.333333,-0.148113116,-0.182243202,354.55555560000005,270.1111111,1.0,0.414294056,1.162814792,0.284134825,-0.136174105,1.060168005,1.193649661,1.1221719140000002,-0.949119088,-0.031746032,0,1,0,1,29047,-0.476576203,-0.22047082899999998,-0.031746032
328.25,-0.148113116,-0.182243202,115.75,91.0,1.0,-0.24915592399999997,0.19845890300000002,0.7338296209999999,-0.412010139,1.011088035,-0.279613684,0.557189635,-1.579361194,-0.19642857100000002,0,1,0,0,29049,-0.476576203,-0.464211029,-0.19642857100000002
852.25,-0.148113116,-0.182243202,339.75,281.5,1.0,-0.07602795700000001,0.390715166,-0.145154931,-0.111764186,0.8156078529999999,1.123134968,0.450819065,-0.425793053,-0.15625,0,1,0,1,29051,-0.476576203,0.010351682,-0.15625
328.5,-0.148113116,-0.182243202,135.5,110.5,1.0,-0.258004057,-0.431432209,-0.134352275,-0.13765402,0.438491632,-0.04181292,0.065373262,-1.219222847,-0.34821428600000004,0,1,0,1,29053,-0.476576203,-0.296487942,-0.34821428600000004
315.6666667,-0.148113116,-0.182243202,168.0,136.66666669999998,1.0,-0.237177859,-0.8395597570000001,-0.129508543,-0.47257498299999995,-1.455366784,-1.07664948,-0.872222595,0.15380459800000001,-0.291666667,0,1,0,0,29055,-0.476576203,-0.5744632479999999,-0.291666667
144.0,-0.148113116,-0.182243202,74.0,56.0,1.0,-0.288900201,-1.020906944,0.381941763,-0.386283335,0.223078525,-0.653876342,-0.159500523,-0.9969499620000001,-0.375,0,1,0,0,29057,-0.476576203,-0.588438198,-0.375
455.0,-0.148113116,-0.182243202,228.0,190.0,1.0,-0.26163256100000004,-0.740012935,0.836161846,-0.43271189200000004,-0.754333213,-0.9728561640000001,-1.166067611,-0.262605365,-0.28571428600000004,0,1,0,0,29059,-0.476576203,-0.588438198,-0.28571428600000004
287.0,-0.148113116,-0.182243202,109.0,90.0,1.0,-0.286687398,-0.46678437700000003,1.052492659,-1.143057871,-0.28094041399999997,-0.415506779,0.021245021,-0.656506681,0.125,0,1,0,0,29061,-0.476576203,-0.579316541,0.125
256.0,-0.148113116,-0.182243202,95.0,65.0,1.0,-0.273564462,-0.42563874399999996,0.21370649600000002,-0.869455455,0.149614611,-0.71367007,-2.12864515,-0.580539999,-0.214285714,0,1,0,0,29063,-0.476576203,-0.5803443970000001,-0.214285714
598.0,-0.148113116,-0.182243202,282.0,236.0,1.0,-0.26432547100000003,-0.82072036,0.176204141,-0.5397375879999999,-0.945830532,-0.880522108,-0.784677038,0.381704645,-0.267857143,0,1,0,0,29065,-0.476576203,-0.577056283,-0.267857143
421.0,-0.148113116,-0.182243202,260.0,192.0,1.0,-0.271019277,-1.257465709,1.057106536,-0.823314522,-0.896029341,-1.2790150740000001,-0.825247257,-0.13318064699999999,-0.23214285699999998,0,1,0,0,29067,-0.476576203,-0.588438198,-0.23214285699999998
334.2,-0.148113116,-0.182243202,264.8,246.6,1.0,-0.217117986,-1.249827469,-1.255248848,1.074134808,-1.8376067269999998,-0.927279905,-0.752592681,0.7052664409999999,-0.528571429,0,1,0,1,29069,-0.476576203,0.023025367,-0.528571429
794.5,0.271673789,-0.182243202,275.0,221.83333330000002,1.0,0.0029558690000000003,0.219589859,0.5557588139999999,-0.191568497,0.23547842800000002,-0.08703164599999999,0.7235810020000001,-0.673388166,-0.041666667000000004,0,1,0,0,29071,-0.476576203,-0.548404394,-0.041666667000000004
459.5,-0.148113116,-0.182243202,174.0,146.0,1.0,-0.266778328,-0.187542016,0.860567683,-0.970423175,0.223390705,-0.43999845600000004,0.490052159,-0.41735231100000003,-0.25,0,1,0,0,29073,-0.476576203,-0.529624875,-0.25
133.5,-0.148113116,-0.182243202,58.5,39.0,1.0,-0.29164850800000003,-0.81521875,0.670558888,-0.85337003,0.44603146299999996,-0.13219194199999998,0.56652516,-0.9997635429999999,-0.15178571400000002,0,1,0,0,29075,-0.476576203,-0.588438198,-0.15178571400000002
1069.4545449999998,-0.148113116,-0.182243202,416.1818182,337.36363639999996,1.0,0.555965754,-0.266285754,-0.7576660679999999,-0.23356963100000003,0.785169239,0.93882229,0.456391399,0.56740098,-0.034090908999999996,0,1,0,1,29077,-0.476576203,-0.403494552,-0.034090908999999996
354.0,-0.148113116,-0.182243202,174.0,129.0,1.0,-0.28111384300000003,-0.700555257,-0.19142986399999998,0.059215485,0.096780771,-0.349940718,0.470388851,0.29729722,-0.16071428599999998,0,1,0,0,29079,-0.476576203,-0.541308211,-0.16071428599999998
435.0,-0.148113116,-0.182243202,219.0,180.0,1.0,-0.28571795,-0.8746079609999999,0.384691909,-0.16786208600000002,-0.20494661600000003,-0.7146433640000001,0.6342590020000001,-1.205154943,-0.303571429,0,1,0,0,29081,-0.476576203,-0.586415399,-0.303571429
461.5,-0.148113116,-0.182243202,214.0,169.0,1.0,-0.245035002,-0.535145222,-0.451452695,-0.343624685,0.253792874,-0.56640831,-0.32996532100000003,0.40421329200000006,-0.321428571,0,1,0,0,29083,-0.476576203,-0.465834507,-0.321428571
143.0,-0.148113116,-0.182243202,83.33333333,63.33333333,1.0,-0.28344975,-1.3449307719999999,0.26554800300000003,-0.8985892409999999,-0.37286930799999995,-1.225468026,-1.07148846,-0.625557292,-0.202380952,0,1,0,0,29085,-0.476576203,-0.588438198,-0.202380952
215.5,-0.148113116,-0.182243202,92.5,78.0,1.0,-0.281012282,-0.24967980899999997,0.262675526,-0.310763794,0.35435313799999996,0.49793571799999997,0.56019696,-0.968814153,-0.294642857,0,1,0,1,29089,-0.476576203,-0.295878267,-0.294642857
746.5,-0.148113116,-0.182243202,355.0,286.0,1.0,-0.18869932,-0.9905735109999999,0.255148737,-0.22854666399999998,-0.059410628,-0.625553358,-0.19946749100000002,0.589909627,-0.20535714300000002,0,1,0,0,29091,-0.476576203,-0.571016035,-0.20535714300000002
265.0,-0.148113116,-0.182243202,136.5,117.0,1.0,-0.280575261,-1.10218,0.113086542,-0.394158524,-0.825452885,-1.0181807170000001,-1.083831484,-0.6536930999999999,-0.214285714,0,1,0,0,29093,-0.476576203,-0.523369936,-0.214285714
1010.034483,0.691460695,2.024613537,505.0344828,459.27586210000004,1.0,1.802970914,0.305924651,-1.52733546,0.861122563,0.5312447779999999,0.8959178859999999,0.61623857,0.6292997579999999,-0.453817734,0,1,1,1,29095,-0.476576203,1.048393629,-0.453817734
1062.666667,-0.148113116,-0.182243202,472.16666669999995,402.5,1.0,0.052533115,-0.34196239700000003,-0.204979327,-0.009852084,0.139571978,0.148144054,0.554425565,-0.228842395,-0.16964285699999998,0,1,0,0,29097,-0.476576203,-0.48182782700000004,-0.16964285699999998
966.2727273,-0.148113116,-0.182243202,315.8181818,256.0909091,1.0,0.372964809,0.44394495,0.782018627,0.019321498,0.330617587,-0.138751651,0.595137713,-1.638446391,-0.202922078,0,1,0,0,29099,-0.476576203,-0.543807388,-0.202922078
410.0,-0.148113116,-0.182243202,128.6,100.4,1.0,-0.146222124,-0.319113238,0.09728452900000001,-0.42747592100000004,0.948836571,0.961547288,-0.331860971,-1.182646297,-0.14285714300000002,0,1,0,1,29101,-0.476576203,-0.264638731,-0.14285714300000002
253.0,-0.148113116,-0.182243202,139.0,101.0,1.0,-0.299994991,-0.743780113,0.308164941,-0.45059215399999997,0.036642026,-0.567481377,0.022646817000000003,0.570214561,0.089285714,0,1,0,0,29103,-0.476576203,-0.558844909,0.089285714
921.5,-0.148113116,-0.182243202,441.0,356.0,1.0,-0.20301329199999998,-0.811877395,0.632396594,-0.276743969,-0.43849195399999996,-0.814297468,-0.227931023,-0.667761005,-0.375,0,1,0,0,29105,-0.476576203,-0.581182943,-0.375
301.5,-0.148113116,-0.182243202,112.66666670000001,93.5,1.0,-0.21173216600000003,0.1245241,0.32474692,-0.32347559600000003,0.40590538600000003,-0.309358148,0.33820067299999995,-0.465183185,-0.14285714300000002,0,1,0,0,29107,-0.476576203,-0.417790008,-0.14285714300000002
383.2857143,-0.148113116,-0.182243202,193.1428571,154.4285714,1.0,-0.194879164,-0.705984823,0.691052415,-0.24027579699999999,-0.47614369799999995,-0.563852554,0.250780668,-0.68745607,-0.27040816300000003,0,1,0,0,29109,-0.476576203,-0.57389726,-0.27040816300000003
327.0,-0.148113116,-0.182243202,118.5,89.5,1.0,-0.281215404,-0.5589407679999999,0.32451457899999997,-1.040315743,0.348580451,-0.663706385,0.803402217,-0.622743711,-0.08035714299999999,0,1,0,0,29111,-0.476576203,-0.44043666600000003,-0.08035714299999999
725.5,-0.148113116,-0.182243202,251.25,202.25,1.0,-0.143578455,0.09540055,0.698015645,0.08417064099999999,0.280476318,-0.589595212,0.22260163600000002,-1.537157481,-0.35714285700000004,0,1,0,0,29113,-0.476576203,-0.469475016,-0.35714285700000004
248.5,-0.148113116,-0.182243202,101.5,85.5,1.0,-0.274536987,-0.7540217440000001,0.070816165,-0.09469155800000001,0.28577332,-0.6910251559999999,0.5912912779999999,-0.9322376029999999,-0.303571429,0,1,0,0,29115,-0.476576203,-0.546199721,-0.303571429
327.5,-0.148113116,-0.182243202,148.5,122.5,1.0,-0.265990459,-0.489662483,-0.073362737,-0.607686489,0.10315863900000001,-0.282749175,-0.026564322999999997,-0.057213964000000006,-0.35714285700000004,0,1,0,1,29117,-0.476576203,-0.40033726799999997,-0.35714285700000004
1174.0,-0.148113116,-0.182243202,657.0,567.0,1.0,-0.242206676,-0.7963883709999999,0.89301074,-0.00774552,-1.199121196,-0.9170183470000001,-0.6252004729999999,-0.566472095,-0.23214285699999998,0,1,0,0,29119,-0.476576203,-0.48032184,-0.23214285699999998
228.33333330000002,-0.148113116,-0.182243202,106.33333329999999,81.0,1.0,-0.265085642,-0.92591817,-0.219496584,-0.354222917,0.242858584,-0.641761621,0.28029481,-0.9097289559999999,-0.333333333,0,1,0,0,29121,-0.476576203,-0.46706908799999997,-0.333333333
572.0,-0.148113116,-0.182243202,290.0,246.0,1.0,-0.274604694,-1.012632908,0.527988537,-0.28057239,-0.7771087329999999,-0.940780765,-0.579104439,-0.166943617,-0.41071428600000004,0,1,0,0,29123,-0.476576203,-0.5591158,-0.41071428600000004
236.5,-0.148113116,-0.182243202,90.5,73.5,1.0,-0.284659252,-0.7773525609999999,0.004137099,-0.7257365570000001,-0.34654488899999997,-0.8169773790000001,-0.428162346,-0.8422030159999999,-0.383928571,0,1,0,0,29125,-0.476576203,-0.58443077,-0.383928571
686.5,-0.148113116,-0.182243202,306.0,242.5,1.0,-0.223894887,-0.559220312,-0.42467097200000004,0.10467707400000001,0.335862858,-0.028980366,0.319295206,-0.513014059,-0.16071428599999998,0,1,0,1,29127,-0.476576203,-0.22237284100000002,-0.16071428599999998
197.0,-0.148113116,-0.182243202,109.0,75.0,1.0,-0.300939817,-0.818360967,0.387818194,-0.758855445,0.261130868,-0.402265893,0.561584659,-1.365529051,-0.35714285700000004,0,1,0,0,29129,-0.476576203,-0.578514619,-0.35714285700000004
492.66666669999995,-0.148113116,-0.182243202,224.33333330000002,191.0,1.0,-0.235454396,-0.429113209,0.422911373,-0.38837876600000004,0.052773482000000004,-0.570998301,0.288048684,0.412654034,-0.107142857,0,1,0,0,29131,-0.476576203,-0.584715633,-0.107142857
307.5,-0.148113116,-0.182243202,242.5,225.5,1.0,-0.26940353100000003,-1.018138422,-0.9475065109999999,1.9664480569999998,-1.828205981,-1.041489402,-1.6841596280000002,1.38052584,-0.6785714290000001,0,1,0,1,29133,-0.476576203,0.7009552040000001,-0.6785714290000001
281.3333333,-0.148113116,-0.182243202,103.33333329999999,77.66666667,1.0,-0.263285239,-0.27193606600000003,1.573731808,-0.578680544,-0.419146387,-0.402864535,-0.13259548300000001,-1.469631541,-0.226190476,0,1,0,0,29135,-0.476576203,-0.498198205,-0.226190476
190.0,-0.148113116,-0.182243202,78.5,63.5,1.0,-0.285530216,-0.83539174,0.27667142100000003,-0.5759330979999999,0.695530839,-0.740151848,0.306418592,-1.9338723780000002,-0.321428571,0,1,0,0,29137,-0.476576203,-0.436236446,-0.321428571
377.0,-0.148113116,-0.182243202,193.0,157.0,1.0,-0.276475882,-0.796804609,-0.193456073,-0.33815041100000004,-0.295841615,-0.89353981,0.2046542,-1.0307129320000001,-0.446428571,0,1,0,0,29139,-0.476576203,-0.503927208,-0.446428571
335.0,-0.148113116,-0.182243202,247.0,229.0,1.0,-0.250380813,-0.9805001190000001,0.155858916,-0.513972175,-1.440332415,-0.930495064,-1.2086573809999999,0.5983503689999999,-0.40178571399999996,0,1,0,0,29141,-0.476576203,-0.563789424,-0.40178571399999996
402.0,-0.148113116,-0.182243202,240.5,212.0,1.0,-0.256742236,-1.05090974,-0.9456010359999999,1.057829258,-1.585012114,-0.933852617,-0.8732889359999999,0.6039775310000001,-0.46428571399999996,0,1,0,1,29143,-0.476576203,0.503664685,-0.46428571399999996
623.0,-0.148113116,-0.182243202,299.5,235.75,1.0,-0.133000704,0.035911008,1.006111426,-0.47963293799999995,0.129051861,-0.216748928,0.572810096,0.463298489,-0.330357143,0,1,0,0,29145,-0.476576203,-0.539310058,-0.330357143
469.0,-0.148113116,-0.182243202,125.0,96.0,1.0,-0.242234375,-0.641668385,-0.432875613,-0.97288281,1.04184522,0.860647565,0.621386943,0.11441446599999999,0.14285714300000002,0,1,0,0,29147,-0.476576203,-0.449451274,0.14285714300000002
212.75,-0.148113116,-0.182243202,131.75,112.5,1.0,-0.279057999,-1.375135504,0.32207248,-0.664439325,-0.343289148,-0.917048689,-0.553151941,0.19882189100000003,-0.375,0,1,0,0,29149,-0.476576203,-0.588438198,-0.375
417.5,-0.148113116,-0.182243202,101.0,76.0,1.0,-0.27034528,-0.058831573,1.57667533,-1.304511702,0.569417078,-0.25423086100000003,1.135281295,-1.9141773130000002,-0.125,0,1,0,0,29151,-0.476576203,-0.558619395,-0.125
215.66666669999998,-0.148113116,-0.182243202,138.0,115.33333329999999,1.0,-0.283523613,-1.460210461,0.37308949799999996,-1.081117018,-0.220347127,-0.8231547990000001,-1.385787629,-0.355453532,-0.494047619,0,1,0,0,29153,-0.476576203,-0.588438198,-0.494047619
247.25,-0.148113116,-0.182243202,225.0,223.75,1.0,-0.258853478,-1.15456087,-1.603062574,1.914737615,-1.780769661,-0.9902464879999999,-1.003221407,1.161066535,-0.625,0,1,1,1,29155,-0.476576203,1.295602577,-0.625
773.0,-0.148113116,-0.182243202,323.0,234.0,1.0,-0.253341475,-0.159222203,1.230827485,-0.658736488,0.357011535,-0.528783755,0.735614567,-2.128009456,-0.267857143,0,1,0,0,29157,-0.476576203,-0.588438198,-0.267857143
597.6666667000001,-0.148113116,-0.182243202,353.6666667,292.3333333,1.0,-0.182020903,-0.525335774,-0.0026436309999999996,0.020452451,-0.382312032,-0.388868609,0.133272963,-0.015010252,-0.291666667,0,1,0,0,29159,-0.476576203,-0.414173277,-0.291666667
551.6666667000001,-0.148113116,-0.182243202,246.66666669999998,201.33333330000002,1.0,-0.17412990600000003,-0.39086946899999997,-0.574535688,-0.501943162,0.055368084000000005,0.827950732,-0.40871413,1.225778895,-0.113095238,0,1,0,0,29161,-0.476576203,-0.417953632,-0.113095238
264.6666667,-0.148113116,-0.182243202,112.33333329999999,85.33333333,1.0,-0.25524343899999996,-0.42448639299999996,0.112399408,-0.289889257,-0.37138935,-0.60279051,-0.6580005170000001,-0.89003389,-0.39285714299999996,0,1,0,1,29163,-0.476576203,-0.355170859,-0.39285714299999996
1010.2,-0.148113116,-0.182243202,219.8,164.8,1.0,-0.014014081999999999,1.79483109,0.43053679200000006,-0.5485374820000001,1.398581198,2.200213845,1.2284637170000001,-0.746541268,0.15,0,1,0,1,29165,-0.476576203,-0.14935786,0.15
385.25,-0.148113116,-0.182243202,205.5,183.75,1.0,-0.215757682,-0.549205804,0.423241459,-0.475279679,0.24546105399999998,-0.08944215400000001,0.015024436,-0.791558561,-0.23214285699999998,0,1,0,0,29167,-0.476576203,-0.586003343,-0.23214285699999998
512.2,-0.148113116,-0.182243202,221.0,166.8,1.0,-0.148711912,-0.36030575600000003,0.809501147,-0.24055184100000002,0.858180361,0.70939203,-2.56060783,-1.80444766,-0.446428571,0,1,0,1,29169,-0.476576203,0.189387704,-0.446428571
213.0,-0.148113116,-0.182243202,88.0,66.0,1.0,-0.297317469,-1.074420486,-0.077369777,0.5558525870000001,0.571842083,-0.34361927299999995,0.175336203,-0.40328440600000004,-0.35714285700000004,0,1,0,0,29171,-0.476576203,-0.563303775,-0.35714285700000004
233.0,-0.148113116,-0.182243202,94.0,71.0,1.0,-0.280815315,-0.258385231,1.356612986,-0.502121728,0.47606748600000004,-0.8523040359999999,0.642232183,-1.711599493,-0.33928571399999996,0,1,0,0,29173,-0.476576203,-0.49694226,-0.33928571399999996
388.3333333,-0.148113116,-0.182243202,185.66666669999998,160.0,1.0,-0.235331292,-0.548789776,0.6440559,-0.74947784,0.001408621,-0.659981396,-0.69905275,-0.49050541200000003,-0.154761905,0,1,0,1,29175,-0.476576203,-0.367951966,-0.154761905
332.3333333,-0.148113116,-0.182243202,90.0,70.0,1.0,-0.24188045,0.201181492,0.7398852140000001,-0.253795522,0.329008847,-0.73097959,0.35173649700000004,-0.982882058,-0.16071428599999998,0,1,0,0,29177,-0.476576203,-0.45723297,-0.16071428599999998
274.0,-0.148113116,-0.182243202,178.0,151.0,1.0,-0.292654887,-0.879056098,1.290875015,-0.874408442,-1.42550233,-1.2340789220000001,-0.471030028,-0.5298955439999999,-0.553571429,0,1,0,0,29179,-0.476576203,-0.588438198,-0.553571429
306.5,-0.148113116,-0.182243202,175.0,148.5,1.0,-0.26973899,-1.258118801,-0.24031926,0.38679257200000006,-1.15952471,-1.000614916,-0.49484436600000004,-0.099417677,-0.48214285700000004,0,1,0,0,29181,-0.476576203,-0.587040125,-0.48214285700000004
1429.916667,-0.148113116,-0.182243202,254.0,210.0,1.0,0.872962833,1.90163703,1.272539673,-0.39491842899999996,1.280482568,1.709379108,1.333055096,-1.39647844,0.072916667,0,1,0,1,29183,-0.476576203,-0.29925489,0.072916667
226.0,-0.148113116,-0.182243202,128.5,105.5,1.0,-0.283314335,-1.1608445840000001,-0.185086556,-0.765899709,-0.76404839,-0.818043292,-1.151858659,0.04688852599999999,-0.375,0,1,0,0,29185,-0.476576203,-0.571932502,-0.375
638.0,-0.148113116,-0.182243202,254.0,189.0,1.0,-0.257197723,-0.038968946000000004,0.785110588,-0.266837205,0.17958246600000002,-0.606979331,0.42714116,-1.224850009,-0.071428571,0,1,0,0,29186,-0.476576203,-0.465517419,-0.071428571
635.8,-0.148113116,-0.182243202,347.2,297.0,1.0,-0.10834595699999999,-0.7176546309999999,-0.22246005800000002,-0.233779176,-0.458397537,-0.858242473,-0.991418894,-0.7127782979999999,-0.267857143,0,1,0,0,29187,-0.476576203,-0.533133917,-0.267857143
1259.7352939999998,-0.148113116,-0.182243202,500.8823529,457.73529410000003,1.0,2.7639613119999997,1.817305956,-0.6067252679999999,0.648000881,1.0741010229999999,2.294084078,0.8289627959999999,1.200456667,-0.047794118,0,1,1,1,29189,-0.476576203,1.003916834,-0.047794118
374.6666667,-0.148113116,-0.182243202,170.33333330000002,146.0,1.0,-0.24141573,-0.651600376,-0.353862864,0.08877724,-0.31450136100000003,-0.20452856100000003,0.392332196,-0.47925108899999996,-0.363095238,0,1,0,1,29195,-0.476576203,-0.28366564,-0.363095238
257.0,-0.148113116,-0.182243202,130.0,92.0,1.0,-0.298536203,-0.8627655999999999,0.454102024,-0.600120366,0.35748300299999997,-0.78189497,0.53073769,0.525197268,-0.48214285700000004,0,1,0,0,29197,-0.476576203,-0.580287631,-0.48214285700000004
275.0,-0.148113116,-0.182243202,140.0,109.0,1.0,-0.297203597,-0.09507498800000001,0.318690433,-0.506197885,-1.108376985,-0.941295703,0.572943733,1.116049242,-0.23214285699999998,0,1,0,0,29199,-0.476576203,-0.545228058,-0.23214285699999998
356.3333333,-0.148113116,-0.182243202,188.66666669999998,160.0,1.0,-0.192641741,-0.539275281,-0.16454806800000002,0.6645970999999999,-0.40389870299999997,-0.83148263,0.081736168,0.491434298,-0.35119047600000003,0,1,0,1,29201,-0.476576203,0.15789600199999998,-0.35119047600000003
226.0,-0.148113116,-0.182243202,154.0,126.0,1.0,-0.286770493,-1.376276065,-0.37970597799999994,0.292941706,-0.6486306789999999,-0.74781101,-1.44440616,0.31980586699999997,-0.375,0,1,0,0,29203,-0.476576203,-0.577144958,-0.375
217.0,-0.148113116,-0.182243202,115.0,85.0,1.0,-0.293507385,-0.668592616,0.7667106509999999,-0.784759014,0.7180676659999999,-0.566816961,0.9822046059999999,-0.7099647170000001,-0.23214285699999998,0,1,0,0,29205,-0.476576203,-0.576135414,-0.23214285699999998
326.25,-0.148113116,-0.182243202,151.5,123.25,1.0,-0.221029631,-0.814614445,-0.078219493,-0.550799322,-0.744567785,-0.7698466429999999,-0.125250904,-0.242910299,-0.263392857,0,1,0,0,29207,-0.476576203,-0.5249465870000001,-0.263392857
296.8,-0.148113116,-0.182243202,174.6,138.2,1.0,-0.215197556,-0.26017882800000003,1.397500332,-1.16776951,0.077519849,-0.322704112,-0.499098793,0.12848237099999998,-0.48214285700000004,0,1,0,0,29209,-0.476576203,-0.588438198,-0.48214285700000004
205.0,-0.148113116,-0.182243202,127.0,101.0,1.0,-0.292590257,-0.767676657,-0.685506678,-0.40145496399999997,-0.49140463700000003,-1.146099019,-0.11645016,-0.966000573,-0.517857143,0,1,0,0,29211,-0.476576203,-0.531930338,-0.517857143
619.75,-0.148113116,-0.182243202,320.25,259.75,1.0,-0.14509264,-0.857200656,-0.058904622000000004,0.325719351,0.411698852,-0.368326421,0.17851872100000002,-0.58616716,-0.330357143,0,1,0,0,29213,-0.476576203,-0.51027675,-0.330357143
336.25,-0.148113116,-0.182243202,171.5,136.0,1.0,-0.233093868,-1.170984073,-0.23669843899999998,-0.345939173,-0.590351588,-0.7888627309999999,-1.524181735,-0.35826711299999997,-0.25,0,1,0,0,29215,-0.476576203,-0.583022633,-0.25
777.0,-0.148113116,-0.182243202,346.0,288.0,1.0,-0.24863273,-0.611493141,0.614587635,-0.362663965,0.423193363,-0.428786134,0.333960771,-0.437047376,-0.428571429,0,1,0,0,29217,-0.476576203,-0.545436134,-0.428571429
703.0,-0.148113116,-0.182243202,333.5,282.0,1.0,-0.208965393,0.42044152100000004,1.4569326459999998,-0.171227204,0.256452188,-0.277139653,0.029576933,-0.563658514,-0.3125,0,1,0,0,29219,-0.476576203,-0.450378995,-0.3125
370.6666667,-0.148113116,-0.182243202,339.6666667,333.3333333,1.0,-0.235389767,-1.0253868309999998,0.486118509,0.26507389600000003,-1.402560066,-1.3298231809999999,-1.287200483,-0.572099256,-0.589285714,0,1,0,0,29221,-0.476576203,-0.552203067,-0.589285714
269.0,-0.148113116,-0.182243202,176.0,156.5,1.0,-0.271086984,-1.29859638,-0.262252268,0.554138933,-1.63582183,-0.9782223840000001,-1.4551556540000001,-0.214774491,-0.34821428600000004,0,1,0,0,29223,-0.476576203,-0.578306746,-0.34821428600000004
445.66666669999995,-0.148113116,-0.182243202,209.33333330000002,166.0,1.0,-0.196642636,-0.53785629,1.3552175780000002,-0.364415566,0.026687988,-0.5836043639999999,-0.32905005,-0.946305507,-0.363095238,0,1,0,0,29225,-0.476576203,-0.5436726479999999,-0.363095238
167.0,-0.148113116,-0.182243202,93.0,58.0,1.0,-0.30591323800000003,-0.70427578,1.1036569859999998,-1.026266848,0.24218084399999998,-0.22403108100000002,0.811779148,-1.627192068,-0.625,0,1,0,0,29227,-0.476576203,-0.588438198,-0.625
290.5,-0.148113116,-0.182243202,176.5,139.0,1.0,-0.25589897100000003,-1.100711599,-0.14429728,0.28107533,-0.876309958,-1.013548506,-0.9402607059999999,1.5380863669999998,-0.27678571399999996,0,1,0,0,29229,-0.476576203,-0.530893824,-0.27678571399999996
486.8235294,2.370608317,1.288994624,470.8235294,467.23529410000003,1.0,0.640403107,-0.614694767,-3.948467477,1.776236371,-0.17478933300000002,1.213919605,-0.08462389999999999,1.9122926169999999,-0.707983193,0,1,1,1,29510,-0.476576203,2.698804695,-0.707983193
